id,ret
369,0.3311629763195049
370,0.32376008643756815
371,0.3443326999939956
372,0.3284536637915206
373,0.34005692737978527
374,0.3316152602970852
375,0.3314533777547922
376,0.3283769416403196
377,0.35406203222017724
378,0.3264357665574897
379,0.33034496130076973
380,0.32241411409679765
381,0.33105239731755687
382,0.3383173615675071
383,0.27057286249590684
384,0.3387920674475695
385,0.33239574023275686
386,0.3410320451969363
387,0.33996103772384045
388,0.3259429777913648
389,0.3397212925259648
390,0.3389113996680578
391,0.3485532092241846
392,0.33765797154880367
393,0.3548429217899483
394,0.3490716100587332
395,0.3531393191933709
396,0.32559864575658964
397,0.34060793200476974
398,0.3193634415611977
399,0.3657021659606806
400,0.3416210447085695
401,0.3340197129022205
402,0.3099484914514158
403,0.3402216237263865
404,0.3367387728906461
405,0.3459074203885395
406,0.34755975433936676
407,0.32375621035628666
408,0.3241232710285072
409,0.32899637322389574
410,0.38028087865776994
411,0.3246687122313073
412,0.3378325336101739
413,0.33246388660480203
414,0.33862600276406474
415,0.3295719595137527
416,0.33002777352996204
417,0.334884227541434
418,0.33823143243563825
419,0.32569984374641037
420,0.33881407631073257
421,0.334102149692374
422,0.33770699444114394
423,0.3458758181396998
424,0.33275422173288505
425,0.33361052752770576
426,0.35762868005326254
427,0.32090733909003605
428,0.33241042931173603
429,0.3265966870344905
430,0.33824013112740836
431,0.3341323466456713
432,0.33328701814035877
433,0.32843208436197635
434,0.34724045751697574
435,0.3516253166259942
436,0.32509707038490987
437,0.35078020837546836
438,0.32837582768770157
439,0.3689395103711863
440,0.3250019175455894
441,0.33721961573327774
442,0.33665521975366813
443,0.32450149066421835
444,0.3420173008290667
445,0.40570409899606197
446,0.35966306526757147
447,0.3159227599746172
448,0.3157210092585152
449,0.3258281402233032
450,0.31070416198614187
451,0.3216007605287503
452,0.33148390458727045
453,0.34090250539983935
454,0.3128054584430428
455,0.3375914220307828
456,0.32698143462382395
457,0.3115737961285543
458,0.3144027437582545
459,0.32200072381266853
460,0.3545672148305934
461,0.32207802491950127
462,0.32388633393774885
463,0.3135220374665079
464,0.32385817621288987
465,0.32343752183480423
466,0.31933254761452373
467,0.3283270306176278
468,0.31967595490630085
469,0.3676954193160646
470,0.3037688147483343
471,0.3446879629020366
472,0.32113606944646733
473,0.31941540678185754
474,0.3389156399413629
475,0.3317037118779349
476,0.29261810947082617
477,0.32972592314309807
478,0.31578754755558053
479,0.33958966003429614
480,0.32037008474403533
481,0.3222636088568875
482,0.3308603757252409
483,0.2999174840422224
484,0.35179101192345025
485,0.32891499643147953
486,0.3226962963252125
487,0.40525082038387583
488,0.31824698913765126
489,0.3603058206781135
490,0.3259967409286279
491,0.30260693299186964
492,0.3220708238707033
493,0.3279356123321682
494,0.2961969053645002
495,0.3280318802932766
496,0.336032800714583
497,0.34696068817306924
498,0.38256799510125644
499,0.3226330779500966
500,0.3420686428643069
501,0.3310894136352919
502,0.33735465759565497
503,0.3095206994632844
504,0.3864273726311204
505,0.32751161105650145
506,0.33054233898807944
507,0.3389159372138298
508,0.31659937527249526
509,0.3428252118684308
510,0.3261543795953742
511,0.3386598687077684
512,0.32492058623513737
513,0.32491379422523425
514,0.3335202991112912
515,0.33542734427129206
516,0.32980640676291456
517,0.3346333442964016
518,0.3301305668606043
519,0.3207832902322461
520,0.32934089590177007
521,0.34212994387978957
522,0.36383827899894333
523,0.33334541699988757
524,0.33067109878499595
525,0.33148472795494144
526,0.3181703320581699
527,0.32632990565337766
528,0.3335210066424053
529,0.3417092470751815
530,0.3192432691767425
531,0.33142898766550494
532,0.33170808487885795
533,0.32117468845060604
534,0.3210212902202331
535,0.3377662092970474
536,0.3449628428998464
537,0.33715256401431226
538,0.3361895728054229
539,0.34547784709062684
540,0.35465977258304376
541,0.3231400536364064
542,0.3249781802888009
543,0.3373777429439772
544,0.33396071940602096
545,0.32910702613088255
546,0.35403498811973183
547,0.32260621167861325
548,0.3466432261945555
549,0.29200982695142186
550,0.3220867369051736
551,0.3282798881923503
552,0.3295721678734181
553,0.3138468665630139
554,0.3446840241662473
555,0.33014644977671564
556,0.32335343348779405
557,0.33283505068603986
558,0.3366471943198771
559,0.3362530857320025
560,0.3357330994226273
561,0.34002471682125096
562,0.3237374906075306
563,0.34119881096541843
564,0.33653728817563555
565,0.35046431262855504
566,0.3293818285290656
567,0.33493301486793875
568,0.3398999165976374
569,0.33998531087173967
570,0.3318650701369772
571,0.33027948894189174
572,0.3417809303640691
573,0.341593494537003
574,0.3320942016584407
575,0.3424294785875094
576,0.34418230022585655
577,0.3405955373615193
578,0.33871023060276434
579,0.3403644838602314
580,0.3215984900449723
581,0.3326819042750482
582,0.33103595205579545
583,0.31299657966745925
584,0.3489420062298589
585,0.3389831523754781
586,0.3291178872708877
587,0.3417814331023769
588,0.3265402847850102
589,0.3264002688076903
590,0.3229984329337234
591,0.3125693713945332
592,0.3349725130437021
593,0.33146359725684726
594,0.331270128836268
595,0.3361714313651859
596,0.3482425554679738
597,0.33809852978517935
598,0.33357293290952955
599,0.3355288906429725
600,0.3766084528965548
601,0.343796605593565
602,0.34854496379063865
603,0.3296279148490393
604,0.3449189158444451
605,0.3267859665515453
606,0.3367190504804146
607,0.34021943552622474
608,0.31899479561160315
609,0.3238499466886106
610,0.32926682169042504
611,0.2976513340791718
612,0.3287686822840604
613,0.3349619515711357
614,0.3353321636402221
615,0.33867345557697515
616,0.3316272975799718
617,0.33544620450063445
618,0.3579999883333173
619,0.3413394254419098
620,0.32326669436405325
621,0.3393684448017594
622,0.35085534331467777
623,0.3554398961780171
624,0.3265492964310107
625,0.3335470452629452
626,0.34696411666236837
627,0.3428805936752457
628,0.3358487246143486
629,0.3357981016283663
630,0.3234727039972159
631,0.3439385612255072
632,0.3310096742071204
633,0.34190317198375036
634,0.33975727045440113
635,0.31082495658284803
636,0.33037180587737214
637,0.33956518135083713
638,0.33922679907950737
639,0.3338005536303683
640,0.33819687689780864
641,0.3477752814006821
642,0.3322235574291104
643,0.3281378773464857
644,0.3360413325022597
645,0.3332734916018178
646,0.3314207241809861
647,0.3251285117868808
648,0.3361542395925385
649,0.35281401287475667
650,0.3324978648540679
651,0.3286871366359569
652,0.32118222087239706
653,0.33381806666958214
654,0.3498134363751167
655,0.32989621091601656
656,0.3211695242875544
657,0.3435095254490154
658,0.40238899212889795
659,0.3391160838473045
660,0.3339842522652783
661,0.3472245999193492
662,0.3521691379593116
663,0.3446232191632094
664,0.3365913741777414
665,0.35525860097413875
666,0.3216699850711598
667,0.3451879629507589
668,0.343230822473164
669,0.3245832978515749
670,0.33457659867610245
671,0.34011346424676286
672,0.3398465383290026
673,0.3511695423436745
674,0.35374238248419665
675,0.3268174264204727
676,0.3572387214973693
677,0.3494922064906673
678,0.3326448374539743
679,0.34042435642812774
680,0.32697813549118543
681,0.34151193455961404
682,0.33664862149582114
683,0.32635572154464454
684,0.33565927351026703
685,0.35110589534044234
686,0.3412131436225146
687,0.3446611014702519
688,0.35417359214679695
689,0.34793688830379654
690,0.321064947261848
691,0.3269955740922129
692,0.33942673842379845
693,0.3358582416876076
694,0.32927324834507243
695,0.33560375509095247
696,0.34975482632668065
697,0.3399338518196039
698,0.3355368728001098
699,0.3284892350316928
700,0.3513423322522339
701,0.326414843204028
702,0.3313706442703607
703,0.33320228422357756
704,0.3217699043363089
705,0.33101717115680535
706,0.34182488758307694
707,0.42118275211147627
708,0.3335460318748274
709,0.34026489246248065
710,0.34245431987336944
711,0.3333440479953886
712,0.32975461063072686
713,0.3342784147957082
714,0.35426651243549495
715,0.33115701472311065
716,0.3475848459049348
717,0.32962139045239186
718,0.32332736056530215
719,0.31843393666455766
720,0.31948058239546484
721,0.35742286025381703
722,0.3300733968288409
723,0.3352298638354102
724,0.33109786413519093
725,0.34191956417197167
726,0.3225843356877333
727,0.33443114271571606
728,0.3279491645610449
729,0.3321015906148545
730,0.5011978725246473
731,0.32589997877089977
732,0.34486593264480303
733,0.3453900708357099
734,0.3528606275071832
735,0.3447608622345205
736,0.3510418434613416
737,0.3391425597768423
738,0.369463846772595
739,0.3690017246937784
740,0.3385670560669501
741,0.3435121427311681
742,0.3404963791560906
743,0.3528035192272295
744,0.3403014626516273
745,0.3302163604246616
746,0.3512807122800924
747,0.34432565561093226
748,0.34090704932844035
749,0.3542040910773004
750,0.34056795347903623
751,0.33982460545795223
752,0.3382558552030104
753,0.36637173086730884
754,0.3596625151703252
755,0.350071053226653
756,0.38676524087499126
757,0.335896244217033
758,0.32519557856353903
759,0.34686127170874387
760,0.3713978866162001
761,0.3316261365776807
762,0.35691276105036307
763,0.348308800917761
764,0.34043653493290055
765,0.33876203648929853
766,0.345645775105731
767,0.32766865546540186
768,0.3402445254104463
769,0.3553006300624167
770,0.32633256090106166
771,0.36395872477416924
772,0.35060617647741144
773,0.3433342345422876
774,0.3572590251471049
775,0.3465050611173453
776,0.3375455113654411
777,0.3370810579932914
778,0.3244768560170824
779,0.344893460219674
780,0.33404077297026363
781,0.33087162492198524
782,0.3416562219842673
783,0.3457269242540438
784,0.33925735122244216
785,0.33376640600788793
786,0.3457838847780892
787,0.37064289385040416
788,0.36414495216310616
789,0.3446705770019315
790,0.33422111903500873
791,0.3549583639322561
792,0.35061473903405976
793,0.289952887997016
794,0.31958353654099597
795,0.3499936703104452
796,0.34415567627090754
797,0.3465148359683731
798,0.3469728124378548
799,0.3281119062658153
800,0.34801281319265925
801,0.3292199367092283
802,0.3650240242211557
803,0.3453439003561273
804,0.3331933059705626
805,0.3312762663989991
806,0.3558256374948032
807,0.3475269862568412
808,0.3498725404806277
809,0.34037718282758644
810,0.3580784661174776
811,0.35815971791336637
812,0.3456963760438585
813,0.3464287228656759
814,0.35392457542364375
815,0.3377425817385529
816,0.35170703242590184
817,0.339750315297302
818,0.38439581894277963
819,0.35797121998833153
820,0.3419892020328049
821,0.34067632424423233
822,0.32595302788422653
823,0.3372723810624012
824,0.31416920421056144
825,0.365529265019984
826,0.34513026259732343
827,0.3427456614675682
828,0.34657207762183556
829,0.3492102771836533
830,0.3315425427628378
831,0.344877778860553
832,0.3577227230101313
833,0.34058000799242955
834,0.34429146584589876
835,0.3326321956901437
836,0.33955260285877703
837,0.4169000733427103
838,0.3515689485639736
839,0.3578791724838189
840,0.36213690790714115
841,0.36824941475509565
842,0.3606259690028391
843,0.3454131016289824
844,0.31737635686562093
845,0.355971849179065
846,0.3596548903025839
847,0.3222724901101859
848,0.35489339674771436
849,0.34143404836909425
850,0.353953892473897
851,0.3639985865895633
852,0.34944822515757507
853,0.35573465952614736
854,0.343120201714408
855,0.32647555030795977
856,0.3496483814578846
857,0.35765023161947135
858,0.34102032922357695
859,0.3512357426721108
860,0.3567690278765562
861,0.36389836511741297
862,0.3562011324199791
863,0.3547071588532114
864,0.3523487050226838
865,0.3306937224387607
866,0.3787943677627986
867,0.3420357722490144
868,0.3478902627475865
869,0.31300429818496667
870,0.33910000259493217
871,0.35119851774502403
872,0.3494352360342617
873,0.3235445656487619
874,0.3659269789102612
875,0.3558383633324572
876,0.3457698567821698
877,0.3446549596418127
878,0.347949321561728
879,0.34666402561384513
880,0.35392541526812193
881,0.3656131419268824
882,0.3593923863435437
883,0.34858301872829744
884,0.35941086476092304
885,0.3529186252254323
886,0.3588871165329317
887,0.3430559664826042
888,0.3507134793041481
889,0.3442684079138817
890,0.3428600639986683
891,0.3356966083487971
892,0.3709703976447339
893,0.3524029136509123
894,0.3679553803085381
895,0.3520539045375586
896,0.3397543541463549
897,0.3873711998914747
898,0.3523979055594193
899,0.35715832598376906
900,0.35502896509073867
901,0.35305451589898906
902,0.3534776105021722
903,0.34702292431138615
904,0.48951746476896335
905,0.2982053732360286
906,0.31204358250410974
907,0.32941785258455264
908,0.3349158738757267
909,0.3410687052768936
910,0.28864102134912173
911,0.29850744912814114
912,0.3183564853896363
913,0.3197088888206025
914,0.30502025513805797
915,0.3343829172198904
916,0.32663451895218004
917,0.32623723743604305
918,0.32792856443303026
919,0.3337054399204705
920,0.3276665174843138
921,0.33180252532326443
922,0.30000574504219174
923,0.3495984589150334
924,0.33194944503230545
925,0.32270842999822147
926,0.3148502694152514
927,0.32325116656059766
928,0.2987539006019104
929,0.31679160588549404
930,0.33757586620806346
931,0.33800153577771885
932,0.311985035621064
933,0.3072115242734865
934,0.31756803348587
935,0.3147504692154184
936,0.3223103367722633
937,0.30156732466214126
938,0.32900587379381835
939,0.34905909120433576
940,0.311907798138404
941,0.3360315631332919
942,0.31785742104584863
943,0.31484808965459044
944,0.2856908633428511
945,0.3212342529354073
946,0.3409661452379171
947,0.32676560329933035
948,0.2895832685795122
949,0.3044318286774685
950,0.3100639003285626
951,0.32180226905229126
952,0.30556079143110715
953,0.32160662333073814
954,0.38954932254222435
955,0.3371998084508622
956,0.3306950830492456
957,0.29468128768239327
958,0.3418057390566331
959,0.32044167289961734
960,0.3328103119449508
961,0.34629869734116453
962,0.32241768213555067
963,0.3447023268447156
964,0.313145764392433
965,0.31973434523358846
966,0.32619542267288243
967,0.28046036764264687
968,0.3363778206330531
969,0.3535687928518554
970,0.3314025575395476
971,0.3303749215450978
972,0.3333293956162093
973,0.3262461908377563
974,0.3466149575632905
975,0.33667901936369765
976,0.3474717262705243
977,0.3385806228521249
978,0.32990851362646384
979,0.34628846141200054
980,0.3519549474642164
981,0.33337041140896617
982,0.33232091917797557
983,0.3593176603846391
984,0.3346686780768787
985,0.33034630209819915
986,0.34521771246799887
987,0.34867503858583887
988,0.3255365942456174
989,0.3670347962345861
990,0.3325235176526605
991,0.32929867465109114
992,0.32680612920090923
993,0.36262183570168566
994,0.3256028861786068
995,0.33823434687117065
996,0.3388920718901798
997,0.34257569324740744
998,0.3266070076303713
999,0.33409632312158216
1000,0.3151001300517332
1001,0.34080519807133197
1002,0.3331436596902158
1003,0.33415484563060627
1004,0.33205426943955907
1005,0.33457624876238046
1006,0.34797731648595365
1007,0.32704888780830554
1008,0.35086762271258004
1009,0.3219211057585067
1010,0.3475390087533518
1011,0.33162526949695315
1012,0.333616632153564
1013,0.3278531196152047
1014,0.3505111519357522
1015,0.34714877562362007
1016,0.327805901995508
1017,0.33507630497410446
1018,0.32562504845435714
1019,0.3345038548094124
1020,0.34800060941998495
1021,0.3393459310819616
1022,0.32914293108647896
1023,0.3320490826329291
1024,0.33028419481854315
1025,0.3476571772519046
1026,0.32859546537209927
1027,0.33386264290975914
1028,0.34205709970059145
1029,0.34944002145773384
1030,0.46154834324234106
1031,0.3063257836307804
1032,0.3350824228116971
1033,0.29013937465057277
1034,0.3059613326505858
1035,0.34954042052699835
1036,0.34293759355130493
1037,0.304402013900348
1038,0.3693775400297179
1039,0.35382014190167516
1040,0.2916516236837723
1041,0.32195991135094043
1042,0.3817907078502283
1043,0.29704539784658496
1044,0.344914012603007
1045,0.3228999582795107
1046,0.30997474745259496
1047,0.31689546371310306
1048,0.326763311328932
1049,0.3086604071411205
1050,0.35642072725424834
1051,0.3209617827203195
1052,0.33312737155594563
1053,0.32948267200545445
1054,0.3696036917012693
1055,0.37402527719282574
1056,0.33382681434528694
1057,0.3727824056054342
1058,0.35876335394174613
1059,0.31522037123931146
1060,0.31516591136667105
1061,0.3552839189193083
1062,0.2987920037930708
1063,0.3324087214162161
1064,0.33302753598867724
1065,0.32901125319208285
1066,0.3565585211103724
1067,0.2963801987285361
1068,0.3235593658763062
1069,0.3371856493816447
1070,0.323555510043917
1071,0.30494180912455965
1072,0.32795457133487993
1073,0.32721940077551653
1074,0.29479440848888927
1075,0.3167929502669403
1076,0.3090289838920576
1077,0.2965648094578609
1078,0.3633406487541508
1079,0.31402841753240274
1080,0.3169414547666921
1081,0.3454779733253565
1082,0.31684266755944135
1083,0.35985178331791334
1084,0.35224500034052014
1085,0.3079188861422877
1086,0.3412326291607174
1087,0.375993541587388
1088,0.3476579714398037
1089,0.35716598273277084
1090,0.364020606905595
1091,0.3550948559460628
1092,0.41681409190216084
1093,0.33843056026742663
1094,0.35005639064671035
1095,0.3348509898676337
1096,0.3394673828828967
1097,0.3303810300159679
1098,0.32669198253054355
1099,0.33245735615857086
1100,0.3382680731003699
1101,0.34442745046421225
1102,0.3325026940349634
1103,0.328192686164693
1104,0.33483526496672544
1105,0.35365654278998226
1106,0.32271593388760567
1107,0.32695546043908613
1108,0.33673580662479075
1109,0.33137686494891455
1110,0.3223885266388517
1111,0.3429239126728805
1112,0.33061212705288345
1113,0.3475568380641341
1114,0.3452570100067452
1115,0.3213531222541422
1116,0.334901877269619
1117,0.324091899984424
1118,0.327514137101039
1119,0.32751268060415567
1120,0.31266553892027216
1121,0.3331561532857013
1122,0.32109489939303937
1123,0.344243028098482
1124,0.3241265742291592
1125,0.36093272641473084
1126,0.34508417835428984
1127,0.3872014172707918
1128,0.3284713452671536
1129,0.31627711139460646
1130,0.34620184048134484
1131,0.31525679154336156
1132,0.3260116624099573
1133,0.3274303590437225
1134,0.34676211002532525
1135,0.3298338376506749
1136,0.3333768445249657
1137,0.3364583426798206
1138,0.35331244395963723
1139,0.3514315652026146
1140,0.34166267519025956
1141,0.3632037025469993
1142,0.34877905929674463
1143,0.3182770100007829
1144,0.332378811404895
1145,0.33176788461085993
1146,0.3258354394890667
1147,0.3057372116625546
1148,0.3370183123789288
1149,0.3274829614884746
1150,0.316825300354914
1151,0.3378661632123863
1152,0.3203162075618669
1153,0.34048442628805403
1154,0.3423119389679927
1155,0.3407370705922335
1156,0.3299734940476721
1157,0.35114931719055525
1158,0.33226677009675093
1159,0.3428522314850403
1160,0.3700067385029814
1161,0.3515728987941304
1162,0.3628049668624945
1163,0.3329580170723814
1164,0.3379612230653172
1165,0.3511270790888825
1166,0.4176965848663033
1167,0.3808863343986955
1168,0.33829965909368753
1169,0.3322362271897848
1170,0.35000854192446107
1171,0.33239701364493096
1172,0.3296388934304905
1173,0.3310515829035137
1174,0.33841676602039994
1175,0.3385279799183821
1176,0.34747686732383476
1177,0.34666009918671625
1178,0.3224848515706247
1179,0.32985096883606957
1180,0.3268047884182799
1181,0.32579605125329736
1182,0.34051454584740515
1183,0.3306552948106588
1184,0.3274837732797044
1185,0.32994880235196383
1186,0.33947846397466985
1187,0.3305306422819143
1188,0.31694342382107743
1189,0.3626111889072856
1190,0.34667486593213453
1191,0.33657304643566327
1192,0.32893154416558096
1193,0.32415173258177754
1194,0.3288786797929456
1195,0.2840091576475201
1196,0.3461441614574597
1197,0.3357189827630222
1198,0.33072497404957224
1199,0.33286708648895735
1200,0.33732511714450925
1201,0.3393317736902852
1202,0.33548876776672787
1203,0.3338838052276295
1204,0.34964974592273673
1205,0.328208562112307
1206,0.3366533089937081
1207,0.3560164082490595
1208,0.33430282408607187
1209,0.33929562007277925
1210,0.32864213472590825
1211,0.3336597845636665
1212,0.32164402575513407
1213,0.33002783180059586
1214,0.31855898930846616
1215,0.34084372506511734
1216,0.34878151960797343
1217,0.33397594071914144
1218,0.33390894168548807
1219,0.3429639795065789
1220,0.3328198334518438
1221,0.3275506854259559
1222,0.3349655499007957
1223,0.32764819731674744
1224,0.34361250929937254
1225,0.34373235551735565
1226,0.33224135087741746
1227,0.3311721157828217
1228,0.3452350887330091
1229,0.31591379509468254
1230,0.33073079201882655
1231,0.3560998043612985
1232,0.3481644925866722
1233,0.3268022781301184
1234,0.31667915116693274
1235,0.3231553361264072
1236,0.34989134704500396
1237,0.32958815660039775
1238,0.3510000874869591
1239,0.33534372223143005
1240,0.34218749415139227
1241,0.33564104933744965
1242,0.37459003872975566
1243,0.32120297257351416
1244,0.3143771281147792
1245,0.3460858043570409
1246,0.3344974000918471
1247,0.35706321885621284
1248,0.33911445468100926
1249,0.358537969302948
1250,0.3363688590777285
1251,0.34758621331529205
1252,0.3394424938697654
1253,0.34195849567603287
1254,0.3304842155342253
